customer_id,balance,interest_rate,default_rate,acquisition_cost,revenue,loss,net_profit,bank_name
9238,24932.79,0.3153,0.023,5536.07,7861.31,573.45,1751.79,ICICI
9239,37424.57,0.282,0.0759,2694.16,10553.73,2840.52,5019.05,Axis
9240,31810.14,0.2743,0.0423,4018.47,8725.52,1345.57,3361.48,HDFC
9241,61729.14,0.2842,0.0392,3697.07,17543.42,2419.78,11426.57,Axis
9242,49018.85,0.3297,0.0287,3183.68,16161.51,1406.84,11570.99,Axis
9243,49797.45,0.3086,0.0724,5678.43,15367.49,3605.34,6083.72,SBI
9244,33399.01,0.2754,0.0692,2032.68,9198.09,2311.21,4854.2,Kotak
9245,45504.6,0.3318,0.0382,2488.42,15098.43,1738.28,10871.73,ICICI
9246,38548.02,0.2555,0.0121,4933.38,9849.02,466.43,4449.21,HDFC
9247,55751.83,0.3199,0.0413,3053.77,17835.01,2302.55,12478.69,Kotak
9248,35133.63,0.2939,0.0227,4892.72,10325.77,797.53,4635.52,Kotak
9249,69946.92,0.3231,0.02,5329.01,22599.85,1398.94,15871.9,HDFC
9250,24866.29,0.3427,0.0375,3018.46,8521.68,932.49,4570.73,Kotak
9251,37902.2,0.325,0.0169,2767.78,12318.22,640.55,8909.89,SBI
9252,75158.01,0.2942,0.077,2581.2,22111.49,5787.17,13743.12,Kotak
9253,43472.92,0.2651,0.0133,2800.35,11524.67,578.19,8146.13,SBI
9254,30276.82,0.3306,0.0381,3068.74,10009.52,1153.55,5787.23,ICICI
9255,53286.07,0.2961,0.0214,5475,15778.01,1140.32,9162.69,ICICI
9256,42869.12,0.2575,0.0582,5080.02,11038.8,2494.98,3463.8,Axis
9257,37461.95,0.3219,0.0155,2007.38,12059,580.66,9470.96,SBI
9258,33561.94,0.2792,0.0483,5496.48,9370.49,1621.04,2252.97,ICICI
9259,91525.6,0.2549,0.0641,2315.25,23329.88,5866.79,15147.84,Kotak
9260,46226.72,0.3403,0.0765,4621.06,15730.95,3536.34,7573.55,HDFC
9261,21116.49,0.2983,0.0589,2605.9,6299.05,1243.76,2449.39,HDFC
9262,72405.65,0.2781,0.017,2249.1,20136.01,1230.9,16656.01,SBI
9263,59166.06,0.3216,0.0162,5039.08,19027.8,958.49,13030.23,Axis
9264,38503,0.3386,0.0612,3868.81,13037.12,2356.38,6811.93,Kotak
9265,36003.21,0.25,0.0251,4396.25,9000.8,903.68,3700.87,SBI
9266,60102.09,0.3188,0.0413,3701.41,19160.55,2482.22,12976.92,HDFC
9267,46296.23,0.3267,0.0784,2268.69,15124.98,3629.62,9226.67,SBI
9268,21110.33,0.271,0.0674,4958.47,5720.9,1422.84,-660.41,Kotak
9269,76808.6,0.299,0.0693,5281.4,22965.77,5322.84,12361.53,ICICI
9270,43490.14,0.2589,0.0703,2165.68,11259.6,3057.36,6036.56,Kotak
9271,72433.58,0.3247,0.0534,3502.87,23519.18,3867.95,16148.36,ICICI
9272,69176.52,0.3347,0.0621,4229.27,23153.38,4295.86,14628.25,ICICI
9273,34984.86,0.2608,0.0351,4420.73,9124.05,1227.97,3475.35,ICICI
9274,65497.85,0.3316,0.0799,4312.61,21719.09,5233.28,12173.2,SBI
9275,40228.36,0.3272,0.0296,4771.76,13162.72,1190.76,7200.2,HDFC
9276,21999.49,0.2847,0.0513,5867.26,6263.25,1128.57,-732.58,SBI
9277,43631.03,0.319,0.0297,3562.35,13918.3,1295.84,9060.11,HDFC
9278,55964.56,0.25,0.0178,4226.49,13991.14,996.17,8768.48,Kotak
9279,43058.95,0.3432,0.0497,4796.31,14777.83,2140.03,7841.49,Axis
9280,45394.27,0.305,0.0347,4369.7,13845.25,1575.18,7900.37,Kotak
9281,67153.49,0.312,0.0508,3547,20951.89,3411.4,13993.49,SBI
9282,51597.41,0.3165,0.0491,4496.32,16330.58,2533.43,9300.83,SBI
9283,37350.53,0.3061,0.048,4600.45,11433,1792.83,5039.72,HDFC
9284,60530.45,0.3357,0.0186,4339.87,20320.07,1125.87,14854.33,SBI
9285,52965.13,0.311,0.0408,2820.44,16472.16,2160.98,11490.74,ICICI
9286,12175.93,0.3408,0.0668,4023.93,4149.56,813.35,-687.72,SBI
9287,56425.29,0.3082,0.0321,5537.43,17390.27,1811.25,10041.59,HDFC
9288,55877.43,0.2671,0.0411,5474.41,14924.86,2296.56,7153.89,HDFC
9289,50301.82,0.3414,0.0446,5003.15,17173.04,2243.46,9926.43,ICICI
9290,63375.51,0.3182,0.0704,4788.78,20166.09,4461.64,10915.67,HDFC
9291,39914.1,0.3199,0.0559,2613.12,12768.52,2231.2,7924.2,Axis
9292,55047.5,0.3485,0.017,3837.86,19184.05,935.81,14410.38,Kotak
9293,26495.61,0.2575,0.0706,2443.81,6822.62,1870.59,2508.22,SBI
9294,56106.36,0.2929,0.0682,5269.14,16433.55,3826.45,7337.96,Axis
9295,79295.9,0.2739,0.0628,3164.17,21719.15,4979.78,13575.2,SBI
9296,35077.15,0.313,0.0426,5067.46,10979.15,1494.29,4417.4,Axis
9297,38602.97,0.3307,0.063,5258.32,12766,2431.99,5075.69,SBI
9298,39349.77,0.3466,0.0435,5569.98,13638.63,1711.71,6356.94,ICICI
9299,51949.97,0.2955,0.0616,5015.32,15351.22,3200.12,7135.78,HDFC
9300,34054.46,0.3286,0.0716,4258.92,11190.3,2438.3,4493.08,HDFC
9301,56318.71,0.3417,0.0723,4392.74,19244.1,4071.84,10779.52,ICICI
9302,62702.6,0.3183,0.0418,3282.33,19958.24,2620.97,14054.94,Axis
9303,58015.21,0.2743,0.0702,2707.98,15913.57,4072.67,9132.92,Kotak
9304,23473.77,0.3108,0.0171,2522.54,7295.65,401.4,4371.71,Axis
9305,64927.51,0.347,0.0171,2728.09,22529.85,1110.26,18691.5,HDFC
9306,64060.51,0.3488,0.0484,5735.81,22344.31,3100.53,13507.97,Kotak
9307,62452.42,0.3142,0.0556,2657.73,19622.55,3472.35,13492.47,SBI
9308,55592.63,0.3387,0.0207,4894.95,18829.22,1150.77,12783.5,Kotak
9309,53302.84,0.27,0.0431,2738.51,14391.77,2297.35,9355.91,Axis
9310,65485.84,0.2746,0.0166,5901.16,17982.41,1087.06,10994.19,ICICI
9311,78852.7,0.3453,0.0521,3466.34,27227.84,4108.23,19653.27,SBI
9312,35704.39,0.2635,0.0699,3648.55,9408.11,2495.74,3263.82,Axis
9313,66171.88,0.2691,0.0616,3618.05,17806.85,4076.19,10112.61,SBI
9314,48706.74,0.2921,0.0365,5265.84,14227.24,1777.8,7183.6,Kotak
9315,48054.9,0.309,0.0796,2873.16,14848.96,3825.17,8150.63,HDFC
9316,26952.04,0.3104,0.0564,5324.1,8365.91,1520.1,1521.71,Axis
9317,45728.16,0.2792,0.0671,4628.24,12767.3,3068.36,5070.7,ICICI
9318,35041.03,0.3421,0.0569,2881.12,11987.54,1993.83,7112.59,Kotak
9319,43042.18,0.3415,0.0793,2261.63,14698.9,3413.24,9024.03,Axis
9320,33527.2,0.2892,0.0675,5099.97,9696.07,2263.09,2333.01,ICICI
9321,43266.37,0.2934,0.0464,2875.85,12694.35,2007.56,7810.94,Axis
9322,43908.34,0.3202,0.0357,5556.27,14059.45,1567.53,6935.65,Kotak
9323,51451.32,0.3163,0.0578,2519.14,16274.05,2973.89,10781.02,Axis
9324,25778.75,0.2882,0.0513,4465.46,7429.44,1322.45,1641.53,SBI
9325,28317.23,0.2914,0.0541,4768.67,8251.64,1531.96,1951.01,Kotak
9326,55428.71,0.2848,0.034,4630.81,15786.1,1884.58,9270.71,Axis
9327,38038.43,0.2735,0.04,3264.12,10403.51,1521.54,5617.85,HDFC
9328,66117.95,0.2958,0.0491,5502.09,19557.69,3246.39,10809.21,Axis
9329,53379.05,0.3186,0.0687,5079.22,17006.57,3667.14,8260.21,SBI
9330,59101.43,0.3242,0.0634,4040.83,19160.68,3747.03,11372.82,ICICI
9331,71160.38,0.3279,0.0183,4413.17,23333.49,1302.23,17618.09,ICICI
9332,45354.34,0.2875,0.0272,4265.48,13039.37,1233.64,7540.25,ICICI
9333,41382.7,0.3265,0.0119,5786.79,13511.45,492.45,7232.21,HDFC
9334,63075.54,0.2507,0.0106,5585.65,15813.04,668.6,9558.79,SBI
9335,57642.7,0.2977,0.0257,2941.99,17160.23,1481.42,12736.82,Kotak
9336,47190.05,0.3294,0.066,3051.04,15544.4,3114.54,9378.82,ICICI
9337,70871.87,0.313,0.0733,5925.75,22182.9,5194.91,11062.24,SBI
9338,46816.34,0.2974,0.0374,2946.24,13923.18,1750.93,9226.01,Axis
9339,50491.6,0.3145,0.0494,5813.92,15879.61,2494.29,7571.4,HDFC
9340,50318.34,0.3407,0.0594,4599.01,17143.46,2988.91,9555.54,SBI
9341,35981.09,0.3066,0.0767,2200.44,11031.8,2759.75,6071.61,SBI
9342,51163.78,0.33,0.0739,3342.91,16884.05,3781,9760.14,Kotak
9343,70951.4,0.3481,0.014,3904.62,24698.18,993.32,19800.24,SBI
9344,56674.52,0.3206,0.0274,5332.37,18169.85,1552.88,11284.6,Kotak
9345,50465.95,0.3073,0.0134,3314.34,15508.19,676.24,11517.61,HDFC
9346,47573.49,0.2537,0.0532,3242.31,12069.39,2530.91,6296.17,HDFC
9347,54963.01,0.2874,0.0597,5681.05,15796.37,3281.29,6834.03,Axis
9348,61246.5,0.3065,0.0316,2316.14,18772.05,1935.39,14520.52,Kotak
9349,59138.58,0.3297,0.0698,4206.08,19497.99,4127.87,11164.04,Kotak
9350,45022.03,0.2938,0.0417,4016.96,13227.47,1877.42,7333.09,ICICI
9351,54871.72,0.346,0.0799,2229.34,18985.62,4384.25,12372.03,ICICI
9352,57199.1,0.2772,0.01,2351.04,15855.59,571.99,12932.56,Axis
9353,34892.08,0.3245,0.0177,3527.87,11322.48,617.59,7177.02,HDFC
9354,52523.46,0.2919,0.0311,2536.64,15331.6,1633.48,11161.48,ICICI
9355,17580.44,0.2986,0.0118,3912.29,5249.52,207.45,1129.78,SBI
9356,57238.01,0.3303,0.0648,4435.56,18905.71,3709.02,10761.13,HDFC
9357,59905.15,0.2796,0.0137,4765.59,16749.48,820.7,11163.19,SBI
9358,61213.19,0.2597,0.0624,4185.88,15897.07,3819.7,7891.49,Kotak
9359,44074.3,0.302,0.0137,3518.64,13310.44,603.82,9187.98,HDFC
9360,54635.7,0.3029,0.0277,2519.03,16549.15,1513.41,12516.71,Axis
9361,71359.31,0.3297,0.0689,2989.94,23527.16,4916.66,15620.56,Kotak
9362,71206.54,0.3468,0.0766,3677.69,24694.43,5454.42,15562.32,Kotak
9363,49562.41,0.2555,0.039,5696.46,12663.2,1932.93,5033.81,SBI
9364,52089.79,0.3092,0.0779,2810.4,16106.16,4057.79,9237.97,Kotak
9365,66663.67,0.3181,0.0539,3653.38,21205.71,3593.17,13959.16,ICICI
9366,27487.97,0.3486,0.0391,4929.24,9582.31,1074.78,3578.29,HDFC
9367,45153.86,0.3443,0.0662,4820.81,15546.47,2989.19,7736.47,ICICI
9368,70033.56,0.3212,0.0307,5862.37,22494.78,2150.03,14482.38,SBI
9369,64628.01,0.3022,0.0286,2763.61,19530.58,1848.36,14918.61,SBI
9370,55538.96,0.2662,0.056,2066.08,14784.47,3110.18,9608.21,HDFC
9371,27412.51,0.2884,0.0373,3289.29,7905.77,1022.49,3593.99,Kotak
9372,49251.35,0.3085,0.0195,2598.77,15194.04,960.4,11634.87,Axis
9373,41151.27,0.3225,0.0147,4193.88,13271.28,604.92,8472.48,SBI
9374,54965.58,0.3135,0.0651,5595.12,17231.71,3578.26,8058.33,HDFC
9375,37859.8,0.3214,0.0573,4752.91,12168.14,2169.37,5245.86,Axis
9376,34614.15,0.2929,0.0388,2543.2,10138.48,1343.03,6252.25,Kotak
9377,19027.02,0.3228,0.0727,2464.36,6141.92,1383.26,2294.3,SBI
9378,68327.07,0.2644,0.0388,5645.8,18065.68,2651.09,9768.79,HDFC
9379,44003.44,0.2663,0.0597,3950.44,11718.12,2627.01,5140.67,HDFC
9380,52357.19,0.2663,0.0736,5694.69,13942.72,3853.49,4394.54,HDFC
9381,49966.43,0.3391,0.0689,4944.87,16943.62,3442.69,8556.06,SBI
9382,33988.49,0.2576,0.0458,5973.39,8755.44,1556.67,1225.38,Axis
9383,31114.03,0.3302,0.0576,5484.91,10273.85,1792.17,2996.77,HDFC
9384,34920.27,0.2734,0.039,3656.85,9547.2,1361.89,4528.46,Kotak
9385,39152.47,0.2968,0.0553,5032.91,11620.45,2165.13,4422.41,HDFC
9386,55499.09,0.3416,0.028,3884.91,18958.49,1553.97,13519.61,Axis
9387,38064.24,0.3086,0.0404,2932.29,11746.62,1537.8,7276.53,SBI
9388,76197.36,0.271,0.0247,2964.12,20649.48,1882.07,15803.29,HDFC
9389,65407.27,0.2784,0.0127,3589.29,18209.38,830.67,13789.42,HDFC
9390,62125.39,0.342,0.0512,2445.86,21246.88,3180.82,15620.2,Kotak
9391,48205.12,0.2927,0.0705,2711.07,14109.64,3398.46,8000.11,Kotak
9392,72714.21,0.3087,0.0118,4002.43,22446.88,858.03,17586.42,HDFC
9393,46729.92,0.296,0.0237,5815.69,13832.06,1107.5,6908.87,HDFC
9394,49531.08,0.2878,0.0422,4310.75,14255.04,2090.21,7854.08,Kotak
9395,52549.62,0.2723,0.0566,3633.99,14309.26,2974.31,7700.96,Axis
9396,60527.35,0.3186,0.022,2970.8,19284.01,1331.6,14981.61,ICICI
9397,59553.62,0.3218,0.014,2783.61,19164.35,833.75,15546.99,ICICI
9398,42873.12,0.2775,0.0463,4633.63,11897.29,1985.03,5278.63,HDFC
9399,42005.09,0.3289,0.0673,5393.3,13815.47,2826.94,5595.23,Kotak
9400,59598.54,0.3355,0.0125,3595.42,19995.31,744.98,15654.91,SBI
9401,60728.55,0.3421,0.0345,4202.64,20775.24,2095.13,14477.47,SBI
9402,44099.73,0.2661,0.0564,4826.91,11734.94,2487.22,4420.81,ICICI
9403,26192.18,0.2804,0.0192,2233.18,7344.29,502.89,4608.22,Axis
9404,46890.26,0.336,0.0265,3403.59,15755.13,1242.59,11108.95,ICICI
9405,59352.89,0.2699,0.0475,4919.01,16019.35,2819.26,8281.08,HDFC
9406,77081.25,0.2503,0.0767,4738.48,19293.44,5912.13,8642.83,Axis
9407,32030.63,0.3371,0.0301,2213.39,10797.53,964.12,7620.02,SBI
9408,43601.43,0.2826,0.0441,2951.27,12321.76,1922.82,7447.67,Kotak
9409,44158.95,0.2914,0.038,4719.83,12867.92,1678.04,6470.05,Kotak
9410,70337.08,0.2946,0.0728,3085.66,20721.3,5120.54,12515.1,HDFC
9411,49475.88,0.3348,0.015,5257.64,16564.52,742.14,10564.74,ICICI
9412,36390.1,0.2838,0.0496,2118.02,10327.51,1804.95,6404.54,HDFC
9413,58380.43,0.3392,0.0692,2761.39,19802.64,4039.93,13001.32,Kotak
9414,43930.42,0.3117,0.0792,3125.25,13693.11,3479.29,7088.57,SBI
9415,31634.19,0.3027,0.0589,5701.16,9575.67,1863.25,2011.26,Kotak
9416,36608.4,0.2826,0.0366,5185.28,10345.53,1339.87,3820.38,Axis
9417,76010.63,0.2744,0.0388,5536.58,20857.32,2949.21,12371.53,Kotak
9418,55763.14,0.3124,0.0346,3761.92,17420.4,1929.4,11729.08,Kotak
9419,51616.4,0.2947,0.0523,5290.25,15211.35,2699.54,7221.56,Axis
9420,46251.59,0.3411,0.0618,5413.97,15776.42,2858.35,7504.1,ICICI
9421,54382.23,0.2992,0.0674,3599.83,16271.16,3665.36,9005.97,Kotak
9422,54203.54,0.3012,0.0392,5977.85,16326.11,2124.78,8223.48,HDFC
9423,54382.53,0.2917,0.0602,5404.95,15863.38,3273.83,7184.6,Kotak
9424,51722.68,0.3289,0.0741,5896.39,17011.59,3832.65,7282.55,HDFC
9425,63031.98,0.2925,0.0745,5465.99,18436.85,4695.88,8274.98,Axis
9426,50346.57,0.2769,0.0593,5104.81,13940.97,2985.55,5850.61,Kotak
9427,35330.92,0.3362,0.0546,5775.38,11878.26,1929.07,4173.81,Axis
9428,40813.66,0.3097,0.0472,3679.28,12639.99,1926.4,7034.31,Axis
9429,20314.72,0.3092,0.0228,5133.33,6281.31,463.18,684.8,ICICI
9430,80402.26,0.3111,0.0187,2851.56,25013.14,1503.52,20658.06,Kotak
9431,62941.32,0.3219,0.044,4931.18,20260.81,2769.42,12560.21,HDFC
9432,37548.94,0.2813,0.0212,5141.41,10562.52,796.04,4625.07,HDFC
9433,45772.33,0.2534,0.0504,4866.1,11598.71,2306.93,4425.68,Kotak
9434,40446.85,0.3311,0.0552,5399.25,13391.95,2232.67,5760.03,ICICI
9435,73138.21,0.2629,0.0468,3653.34,19228.04,3422.87,12151.83,ICICI
9436,28701.84,0.3222,0.0125,4179.07,9247.73,358.77,4709.89,ICICI
9437,51717.14,0.2582,0.014,2042.67,13353.37,724.04,10586.66,HDFC
9438,48372.08,0.2875,0.0179,2584.21,13906.97,865.86,10456.9,Axis
9439,62402.58,0.2563,0.0208,4576.78,15993.78,1297.97,10119.03,ICICI
9440,48439.86,0.3022,0.0793,4249.27,14638.53,3841.28,6547.98,HDFC
9441,23626.87,0.3153,0.0341,2789.33,7449.55,805.68,3854.54,HDFC
9442,46233.23,0.2671,0.0304,2973.86,12348.9,1405.49,7969.55,Axis
9443,35417.57,0.2872,0.0137,3376.33,10171.93,485.22,6310.38,Kotak
9444,51193.69,0.343,0.0545,4865.66,17559.44,2790.06,9903.72,Kotak
9445,71512.66,0.2942,0.0557,4438.87,21039.02,3983.26,12616.89,ICICI
9446,23908.62,0.3303,0.0223,2278.29,7897.02,533.16,5085.57,ICICI
9447,37996.66,0.3427,0.0743,5039.76,13021.46,2823.15,5158.55,Axis
9448,41709.61,0.3474,0.066,3050.64,14489.92,2752.83,8686.45,ICICI
9449,44275.53,0.3398,0.0261,4687.04,15044.83,1155.59,9202.2,Axis
9450,61101.88,0.2817,0.044,2493.45,17212.4,2688.48,12030.47,HDFC
9451,47396.83,0.3463,0.0421,5991.69,16413.52,1995.41,8426.42,ICICI
9452,56237.04,0.3312,0.0344,2321.34,18625.71,1934.55,14369.82,HDFC
9453,40613.4,0.3337,0.0672,4966.94,13552.69,2729.22,5856.53,SBI
9454,53448.87,0.2515,0.0176,4165.32,13442.39,940.7,8336.37,Axis
9455,61666.96,0.3454,0.0391,2343.76,21299.77,2411.18,16544.83,SBI
9456,39015.51,0.3278,0.04,2107.24,12789.28,1560.62,9121.42,ICICI
9457,61720.37,0.3268,0.0428,3450.66,20170.22,2641.63,14077.93,HDFC
9458,50785.59,0.2582,0.0703,5208.9,13112.84,3570.23,4333.71,ICICI
9459,65681.9,0.2733,0.0253,2164.6,17950.86,1661.75,14124.51,SBI
9460,46978.7,0.3462,0.0172,4817.59,16264.03,808.03,10638.41,ICICI
9461,55718.67,0.3001,0.0532,4621.51,16721.17,2964.23,9135.43,Kotak
9462,49390.91,0.2898,0.0222,3062.15,14313.49,1096.48,10154.86,SBI
9463,48556.82,0.334,0.0152,2309.97,16217.98,738.06,13169.95,ICICI
9464,53883.96,0.2587,0.0399,5661.29,13939.78,2149.97,6128.52,HDFC
9465,58052.11,0.2917,0.0254,3201.4,16933.8,1474.52,12257.88,ICICI
9466,31256.53,0.2876,0.0353,2445.53,8989.38,1103.36,5440.49,HDFC
9467,71504.5,0.285,0.0282,4726.07,20378.78,2016.43,13636.28,Kotak
9468,22105.05,0.2808,0.0165,2866.72,6207.1,364.73,2975.65,ICICI
9469,39727.82,0.271,0.0492,3902.52,10766.24,1954.61,4909.11,Kotak
9470,48585.96,0.2673,0.0119,2201.62,12987.03,578.17,10207.24,SBI
9471,56185.34,0.314,0.0776,5971.94,17642.2,4359.98,7310.28,HDFC
9472,73642.59,0.3419,0.0339,3790.48,25178.4,2496.48,18891.44,SBI
9473,22125.63,0.3009,0.0587,5996.44,6657.6,1298.77,-637.61,HDFC
9474,42384.59,0.2798,0.0667,3542.7,11859.21,2827.05,5489.46,Kotak
9475,18097.5,0.2659,0.0295,3391.41,4812.13,533.88,886.84,Axis
9476,50474.33,0.333,0.0624,5658.29,16807.95,3149.6,8000.06,ICICI
9477,54075.25,0.3471,0.0683,3317.86,18769.52,3693.34,11758.32,Kotak
9478,73861.94,0.2849,0.0269,3728.02,21043.27,1986.89,15328.36,HDFC
9479,51809.52,0.2791,0.0795,2312.44,14460.04,4118.86,8028.74,HDFC
9480,65660.38,0.3101,0.0114,5821.85,20361.28,748.53,13790.9,HDFC
9481,58757.56,0.3275,0.0252,2340.6,19243.1,1480.69,15421.81,HDFC
9482,43471.28,0.2955,0.0646,5084.74,12845.76,2808.24,4952.78,ICICI
9483,28865.59,0.313,0.0236,4154.46,9034.93,681.23,4199.24,SBI
9484,54125.03,0.3217,0.0589,2245.62,17412.02,3187.96,11978.44,Axis
9485,27618.47,0.3461,0.0699,2006.82,9558.75,1930.53,5621.4,ICICI
9486,69428.11,0.2665,0.0771,5742.21,18502.59,5352.91,7407.47,HDFC
9487,47569.07,0.3497,0.0432,4968.69,16634.9,2054.98,9611.23,ICICI
9488,67927.66,0.2892,0.078,4745.74,19644.68,5298.36,9600.58,Kotak
9489,42796.78,0.3223,0.0388,3754.23,13793.4,1660.52,8378.65,HDFC
9490,54032.76,0.3072,0.0253,2954.46,16598.86,1367.03,12277.37,Axis
9491,53140.23,0.2987,0.046,4719.45,15872.99,2444.45,8709.09,HDFC
9492,49324.34,0.3198,0.0555,4433.2,15773.92,2737.5,8603.22,Axis
9493,43510.11,0.2896,0.0421,4905.37,12600.53,1831.78,5863.38,Axis
9494,55886.84,0.2626,0.0497,3463.17,14675.88,2777.58,8435.13,SBI
9495,36107.55,0.2989,0.0391,5947.7,10792.55,1411.81,3433.04,SBI
9496,31858.47,0.3022,0.0467,2268.03,9627.63,1487.79,5871.81,ICICI
9497,68642.4,0.2702,0.0767,2318.81,18547.18,5264.87,10963.5,ICICI
9498,60907.52,0.3436,0.045,5667.5,20927.82,2740.84,12519.48,Axis
9499,50988.37,0.2727,0.0277,4590.83,13904.53,1412.38,7901.32,HDFC
9500,74977.14,0.2909,0.0631,3305.34,21810.85,4731.06,13774.45,Kotak
9501,45983.52,0.2655,0.0336,5047.81,12208.62,1545.05,5615.76,Kotak
9502,69840.55,0.3036,0.0671,3811.09,21203.59,4686.3,12706.2,HDFC
9503,52633.61,0.2808,0.014,2084.49,14779.52,736.87,11958.16,HDFC
9504,34628.74,0.2989,0.0333,4604.41,10350.53,1153.14,4592.98,SBI
9505,77720.6,0.2725,0.0166,2972.45,21178.86,1290.16,16916.25,Kotak
9506,64860.66,0.2554,0.016,2461.34,16565.41,1037.77,13066.3,Axis
9507,48184.68,0.3279,0.0561,2901.09,15799.76,2703.16,10195.51,ICICI
9508,60907.57,0.3141,0.037,3904.63,19131.07,2253.58,12972.86,SBI
9509,43944.45,0.2841,0.071,2199.43,12484.62,3120.06,7165.13,Kotak
9510,62437.24,0.2547,0.0461,5532.61,15902.77,2878.36,7491.8,HDFC
9511,14133.82,0.3366,0.0307,4239.67,4757.44,433.91,83.86,Kotak
9512,34702.98,0.267,0.0605,3171.98,9265.7,2099.53,3994.19,Axis
9513,64688.9,0.3431,0.0537,4748.02,22194.76,3473.79,13972.95,SBI
9514,46255.17,0.2979,0.066,5216.95,13779.42,3052.84,5509.63,HDFC
9515,53113.13,0.284,0.0551,4455.7,15084.13,2926.53,7701.9,Axis
9516,29798.22,0.3242,0.0217,2809.98,9660.58,646.62,6203.98,ICICI
9517,77718,0.3377,0.0569,2441.15,26245.37,4422.15,19382.07,SBI
9518,67857.94,0.2871,0.0374,5439.6,19482.01,2537.89,11504.52,Axis
9519,46989.72,0.2907,0.0424,2938.75,13659.91,1992.36,8728.8,Axis
9520,43929.56,0.2933,0.0745,2080.33,12884.54,3272.75,7531.46,HDFC
9521,65444.07,0.3422,0.0352,4571.61,22394.96,2303.63,15519.72,ICICI
9522,79737.06,0.3193,0.0528,2611.54,25460.04,4210.12,18638.38,Axis
9523,64306.4,0.2748,0.0354,5963.88,17671.4,2276.45,9431.07,SBI
9524,82577.04,0.2685,0.0166,5478.92,22171.94,1370.78,15322.24,Axis
9525,36164.73,0.273,0.0417,4433.78,9872.97,1508.07,3931.12,Kotak
9526,37709.2,0.2764,0.0518,5335.46,10422.82,1953.34,3134.02,SBI
9527,32165.88,0.273,0.0385,3882.14,8781.29,1238.39,3660.76,SBI
9528,56626.41,0.3159,0.0373,5153.94,17888.28,2112.17,10622.17,Axis
9529,52634.05,0.2616,0.0674,4586.13,13769.07,3547.53,5635.41,HDFC
9530,47720.73,0.2887,0.0121,2114.58,13776.97,577.42,11084.97,SBI
9531,62138.88,0.3125,0.0307,5795.03,19418.4,1907.66,11715.71,Kotak
9532,68484.93,0.2791,0.0668,5443.68,19114.14,4574.79,9095.67,HDFC
9533,27115.06,0.2565,0.0744,5813.63,6955.01,2017.36,-875.98,HDFC
9534,41045.42,0.2582,0.0389,4925.46,10597.93,1596.67,4075.8,HDFC
9535,62302.15,0.2626,0.0722,3648.24,16360.54,4498.22,8214.08,SBI
9536,42983.92,0.3336,0.0239,2827.94,14339.44,1027.32,10484.18,HDFC
9537,38026.91,0.3158,0.0255,2719.99,12008.9,969.69,8319.22,Axis
9538,65278.06,0.2565,0.0692,2579.66,16743.82,4517.24,9646.92,HDFC
9539,30657.5,0.2891,0.0732,2882.44,8863.08,2244.13,3736.51,Kotak
9540,45476.3,0.2779,0.0256,4202.54,12637.86,1164.19,7271.13,ICICI
9541,54929.66,0.3078,0.0142,4734.98,16907.35,780,11392.37,Kotak
9542,41392.7,0.3023,0.0163,3256.23,12513.01,674.7,8582.08,SBI
9543,61747.33,0.2981,0.0283,4194.99,18406.88,1747.45,12464.44,HDFC
9544,41466.85,0.2815,0.0633,3365.01,11672.92,2624.85,5683.06,HDFC
9545,71129.29,0.2638,0.0457,4786.04,18763.91,3250.61,10727.26,Axis
9546,48113.81,0.3242,0.0419,5953.94,15598.5,2015.97,7628.59,HDFC
9547,60069.05,0.338,0.0509,4756.07,20303.34,3057.51,12489.76,Kotak
9548,61190.36,0.3444,0.0723,2236.12,21073.96,4424.06,14413.78,SBI
9549,40586.9,0.2559,0.0163,3908.94,10386.19,661.57,5815.68,ICICI
9550,19197.7,0.324,0.0586,5081.55,6220.05,1124.99,13.51,HDFC
9551,55411.34,0.3227,0.0749,4168.97,17881.24,4150.31,9561.96,ICICI
9552,51084.33,0.3447,0.0249,5804.25,17608.77,1272,10532.52,HDFC
9553,58337.39,0.2753,0.0686,2219.09,16060.28,4001.94,9839.25,SBI
9554,46602.09,0.3242,0.0589,3164.62,15108.4,2744.86,9198.92,Kotak
9555,43543.58,0.2555,0.011,2882.87,11125.38,478.98,7763.53,SBI
9556,80127.1,0.3131,0.0262,5070.49,25087.8,2099.33,17917.98,ICICI
9557,27914.69,0.2851,0.0524,4095.17,7958.48,1462.73,2400.58,HDFC
9558,61009.26,0.3269,0.0452,2553.38,19943.93,2757.62,14632.93,ICICI
9559,41380.97,0.3363,0.047,3142.37,13916.42,1944.91,8829.14,Kotak
9560,44963.32,0.2865,0.0262,4090.64,12881.99,1178.04,7613.31,SBI
9561,45243.46,0.3026,0.0573,5984.52,13690.67,2592.45,5113.7,ICICI
9562,37948.49,0.2617,0.0286,3457.17,9931.12,1085.33,5388.62,ICICI
9563,58568.36,0.2917,0.0373,2627.3,17084.39,2184.6,12272.49,Kotak
9564,70859.65,0.2861,0.0358,3988.27,20272.95,2536.78,13747.9,HDFC
9565,57050.2,0.2683,0.057,3240.75,15306.57,3251.86,8813.96,ICICI
9566,51550.73,0.3394,0.0163,4263.87,17496.32,840.28,12392.17,Kotak
9567,35203.39,0.2648,0.0244,3866.84,9321.86,858.96,4596.06,HDFC
